taxon_id	taxon_group
NCBITaxon:39879	LAND_PLANT
NCBITaxon:39891	LAND_PLANT
NCBITaxon:39894	LAND_PLANT
NCBITaxon:39917	LAND_PLANT
NCBITaxon:39932	FUNGAL
NCBITaxon:39933	FUNGAL
NCBITaxon:39934	FUNGAL
NCBITaxon:39947	LAND_PLANT
NCBITaxon:39960	OTHER_BACTERIAL
NCBITaxon:39965	FUNGAL
NCBITaxon:39966	FUNGAL
NCBITaxon:39971	OTHER_ANIMAL
NCBITaxon:39974	LAND_PLANT
NCBITaxon:39976	LAND_PLANT
NCBITaxon:39980	LAND_PLANT
NCBITaxon:39982	LAND_PLANT
NCBITaxon:39984	LAND_PLANT
NCBITaxon:39987	LAND_PLANT
NCBITaxon:39989	LAND_PLANT
NCBITaxon:39992	LAND_PLANT
NCBITaxon:39993	LAND_PLANT
NCBITaxon:39994	LAND_PLANT
NCBITaxon:40000	LAND_PLANT
NCBITaxon:40008	LAND_PLANT
NCBITaxon:40009	LAND_PLANT
NCBITaxon:40015	LAND_PLANT
NCBITaxon:40031	LAND_PLANT
NCBITaxon:40079	OTHER_ANIMAL
NCBITaxon:40085	OTHER_ANIMAL
NCBITaxon:40106	FUNGAL
NCBITaxon:40125	FUNGAL
NCBITaxon:40126	FUNGAL
NCBITaxon:40144	FUNGAL
NCBITaxon:40145	FUNGAL
NCBITaxon:40199	FUNGAL
NCBITaxon:40214	OTHER_BACTERIAL
NCBITaxon:40223	OTHER_BACTERIAL
NCBITaxon:40250	CHORDATE
NCBITaxon:40296	FUNGAL
NCBITaxon:40318	ACTINOBACTERIAL
NCBITaxon:40321	LAND_PLANT
NCBITaxon:40323	OTHER_BACTERIAL
NCBITaxon:40324	OTHER_BACTERIAL
NCBITaxon:40337	LAND_PLANT
NCBITaxon:40340	LAND_PLANT
NCBITaxon:40374	FUNGAL
NCBITaxon:40380	FUNGAL
NCBITaxon:40381	FUNGAL
NCBITaxon:40382	FUNGAL
NCBITaxon:40383	FUNGAL
NCBITaxon:40385	RED_ALGAL
NCBITaxon:40386	RED_ALGAL
NCBITaxon:40390	RED_ALGAL
NCBITaxon:40411	FUNGAL
NCBITaxon:40412	FUNGAL
NCBITaxon:40415	FUNGAL
NCBITaxon:40423	FUNGAL
NCBITaxon:40424	FUNGAL
NCBITaxon:40425	FUNGAL
NCBITaxon:40427	FUNGAL
NCBITaxon:40431	FUNGAL
NCBITaxon:40432	FUNGAL
NCBITaxon:40437	FUNGAL
NCBITaxon:40440	FUNGAL
NCBITaxon:40441	FUNGAL
NCBITaxon:40442	FUNGAL
NCBITaxon:40443	FUNGAL
NCBITaxon:40444	FUNGAL
NCBITaxon:40450	FUNGAL
NCBITaxon:40451	FUNGAL
NCBITaxon:40457	FUNGAL
NCBITaxon:40459	FUNGAL
NCBITaxon:40462	FUNGAL
NCBITaxon:40463	FUNGAL
NCBITaxon:40466	FUNGAL
NCBITaxon:40468	FUNGAL
NCBITaxon:40469	FUNGAL
NCBITaxon:40470	FUNGAL
NCBITaxon:40471	FUNGAL
NCBITaxon:40472	FUNGAL
NCBITaxon:40476	FUNGAL
NCBITaxon:40483	FUNGAL
NCBITaxon:40484	FUNGAL
NCBITaxon:40488	FUNGAL
NCBITaxon:40492	FUNGAL
NCBITaxon:40520	OTHER_BACTERIAL
NCBITaxon:40532	GREEN_ALGAL
NCBITaxon:40552	LAND_PLANT
NCBITaxon:40558	FUNGAL
NCBITaxon:40559	FUNGAL
NCBITaxon:40564	LAND_PLANT
NCBITaxon:40566	ACTINOBACTERIAL
NCBITaxon:40567	ACTINOBACTERIAL
NCBITaxon:40573	LAND_PLANT
NCBITaxon:40576	OTHER_BACTERIAL
NCBITaxon:40578	OTHER_BACTERIAL
NCBITaxon:40593	FUNGAL
NCBITaxon:40600	FUNGAL
NCBITaxon:40601	FUNGAL
NCBITaxon:40602	FUNGAL
NCBITaxon:40607	FUNGAL
NCBITaxon:40611	FUNGAL
NCBITaxon:40623	FUNGAL
NCBITaxon:40624	FUNGAL
NCBITaxon:40655	FUNGAL
NCBITaxon:40658	FUNGAL
NCBITaxon:40679	CNIDARIAN
NCBITaxon:40685	LAND_PLANT
NCBITaxon:40686	LAND_PLANT
NCBITaxon:40694	FUNGAL
NCBITaxon:40695	FUNGAL
NCBITaxon:40698	LAND_PLANT
NCBITaxon:40705	LAND_PLANT
NCBITaxon:40707	LAND_PLANT
NCBITaxon:40708	LAND_PLANT
NCBITaxon:40709	LAND_PLANT
NCBITaxon:40716	LAND_PLANT
NCBITaxon:40717	LAND_PLANT
NCBITaxon:40722	LAND_PLANT
NCBITaxon:40727	LAND_PLANT
NCBITaxon:40742	LAND_PLANT
NCBITaxon:40743	LAND_PLANT
NCBITaxon:40784	LAND_PLANT
NCBITaxon:40788	LAND_PLANT
NCBITaxon:40811	OTHER_EUKARYOTIC
NCBITaxon:40828	LAND_PLANT
NCBITaxon:40842	ACTINOBACTERIAL
NCBITaxon:40869	LAND_PLANT
NCBITaxon:40880	LAND_PLANT
NCBITaxon:40888	LAND_PLANT
NCBITaxon:40891	LAND_PLANT
NCBITaxon:40902	LAND_PLANT
NCBITaxon:40909	LAND_PLANT
NCBITaxon:40916	LAND_PLANT
NCBITaxon:40917	LAND_PLANT
NCBITaxon:40918	LAND_PLANT
NCBITaxon:40919	LAND_PLANT
NCBITaxon:40922	LAND_PLANT
NCBITaxon:40926	LAND_PLANT
NCBITaxon:40930	OTHER_ANIMAL
NCBITaxon:40942	LAND_PLANT
NCBITaxon:40948	LAND_PLANT
NCBITaxon:40949	LAND_PLANT
NCBITaxon:40951	LAND_PLANT
NCBITaxon:40952	LAND_PLANT
NCBITaxon:40954	LAND_PLANT
NCBITaxon:40959	LAND_PLANT
NCBITaxon:40960	LAND_PLANT
NCBITaxon:40962	LAND_PLANT
NCBITaxon:40964	LAND_PLANT
NCBITaxon:40967	LAND_PLANT
NCBITaxon:40971	LAND_PLANT
NCBITaxon:40973	LAND_PLANT
NCBITaxon:40986	ALVEOLATE
NCBITaxon:40988	ACTINOBACTERIAL
NCBITaxon:40993	FUNGAL
NCBITaxon:40994	FUNGAL
NCBITaxon:40997	FUNGAL
NCBITaxon:41007	LAND_PLANT
NCBITaxon:41045	OTHER_STRAMENOPILE
NCBITaxon:41047	FUNGAL
NCBITaxon:41048	FUNGAL
NCBITaxon:41049	FUNGAL
NCBITaxon:41053	FUNGAL
NCBITaxon:41057	FUNGAL
NCBITaxon:41058	FUNGAL
NCBITaxon:41060	FUNGAL
NCBITaxon:41061	FUNGAL
NCBITaxon:41062	FUNGAL
NCBITaxon:41063	FUNGAL
NCBITaxon:41066	FUNGAL
NCBITaxon:41067	FUNGAL
NCBITaxon:41068	FUNGAL
NCBITaxon:41098	OTHER_ANIMAL
NCBITaxon:41139	OTHER_ANIMAL
NCBITaxon:41170	OTHER_BACTERIAL
NCBITaxon:41220	LAND_PLANT
NCBITaxon:41226	LAND_PLANT
NCBITaxon:41227	LAND_PLANT
NCBITaxon:41228	LAND_PLANT
NCBITaxon:41230	LAND_PLANT
NCBITaxon:41236	LAND_PLANT
NCBITaxon:41240	LAND_PLANT
NCBITaxon:41241	LAND_PLANT
NCBITaxon:41247	FUNGAL
NCBITaxon:41248	FUNGAL
NCBITaxon:41249	FUNGAL
NCBITaxon:41250	FUNGAL
NCBITaxon:41251	FUNGAL
NCBITaxon:41254	FUNGAL
NCBITaxon:41275	OTHER_BACTERIAL
NCBITaxon:41276	OTHER_BACTERIAL
NCBITaxon:41281	FUNGAL
NCBITaxon:41282	FUNGAL
NCBITaxon:41288	FUNGAL
NCBITaxon:41297	OTHER_BACTERIAL
NCBITaxon:41305	OTHER_ANIMAL
NCBITaxon:41378	LAND_PLANT
NCBITaxon:41385	LAND_PLANT
NCBITaxon:41386	LAND_PLANT
NCBITaxon:41387	LAND_PLANT
NCBITaxon:41390	LAND_PLANT
NCBITaxon:41395	LAND_PLANT
NCBITaxon:41396	LAND_PLANT
NCBITaxon:41397	LAND_PLANT
NCBITaxon:41398	LAND_PLANT
NCBITaxon:41401	LAND_PLANT
NCBITaxon:41413	FUNGAL
NCBITaxon:41417	FUNGAL
NCBITaxon:41418	FUNGAL
NCBITaxon:41466	LAND_PLANT
NCBITaxon:41468	LAND_PLANT
NCBITaxon:41470	LAND_PLANT
NCBITaxon:41472	LAND_PLANT
NCBITaxon:41474	LAND_PLANT
NCBITaxon:41478	LAND_PLANT
NCBITaxon:41479	LAND_PLANT
NCBITaxon:41482	LAND_PLANT
NCBITaxon:41485	LAND_PLANT
NCBITaxon:41486	LAND_PLANT
NCBITaxon:41487	LAND_PLANT
NCBITaxon:41488	LAND_PLANT
NCBITaxon:41490	LAND_PLANT
NCBITaxon:41492	LAND_PLANT
NCBITaxon:41494	LAND_PLANT
NCBITaxon:41495	LAND_PLANT
NCBITaxon:41496	LAND_PLANT
NCBITaxon:41500	LAND_PLANT
NCBITaxon:41502	LAND_PLANT
NCBITaxon:41503	LAND_PLANT
NCBITaxon:41505	LAND_PLANT
NCBITaxon:41506	LAND_PLANT
NCBITaxon:41507	LAND_PLANT
NCBITaxon:41511	LAND_PLANT
NCBITaxon:41516	LAND_PLANT
NCBITaxon:41522	LAND_PLANT
NCBITaxon:41526	LAND_PLANT
NCBITaxon:41531	LAND_PLANT
NCBITaxon:41534	LAND_PLANT
NCBITaxon:41535	LAND_PLANT
NCBITaxon:41536	LAND_PLANT
NCBITaxon:41537	LAND_PLANT
NCBITaxon:41539	LAND_PLANT
NCBITaxon:41544	LAND_PLANT
NCBITaxon:41545	LAND_PLANT
NCBITaxon:41546	LAND_PLANT
NCBITaxon:41550	LAND_PLANT
NCBITaxon:41554	LAND_PLANT
NCBITaxon:41555	LAND_PLANT
NCBITaxon:41561	LAND_PLANT
NCBITaxon:41563	LAND_PLANT
NCBITaxon:41568	LAND_PLANT
NCBITaxon:41570	LAND_PLANT
NCBITaxon:41571	LAND_PLANT
NCBITaxon:41582	LAND_PLANT
NCBITaxon:41588	LAND_PLANT
NCBITaxon:41589	LAND_PLANT
NCBITaxon:41596	LAND_PLANT
NCBITaxon:41601	LAND_PLANT
NCBITaxon:41608	LAND_PLANT
NCBITaxon:41614	LAND_PLANT
NCBITaxon:41615	LAND_PLANT
NCBITaxon:41618	LAND_PLANT
NCBITaxon:41620	LAND_PLANT
NCBITaxon:41622	LAND_PLANT
NCBITaxon:41624	LAND_PLANT
NCBITaxon:41626	LAND_PLANT
NCBITaxon:41629	LAND_PLANT
NCBITaxon:41641	LAND_PLANT
NCBITaxon:41644	LAND_PLANT
NCBITaxon:41646	LAND_PLANT
NCBITaxon:41650	LAND_PLANT
NCBITaxon:41653	LAND_PLANT
NCBITaxon:41656	LAND_PLANT
NCBITaxon:41657	LAND_PLANT
NCBITaxon:41663	LAND_PLANT
NCBITaxon:41679	LAND_PLANT
NCBITaxon:41687	FUNGAL
NCBITaxon:41689	LAND_PLANT
NCBITaxon:41704	OTHER_ANIMAL
NCBITaxon:41725	FUNGAL
NCBITaxon:41734	FUNGAL
NCBITaxon:41735	FUNGAL
NCBITaxon:41736	FUNGAL
NCBITaxon:41738	FUNGAL
NCBITaxon:41742	FUNGAL
NCBITaxon:41744	FUNGAL
NCBITaxon:41745	FUNGAL
NCBITaxon:41747	FUNGAL
NCBITaxon:41749	FUNGAL
NCBITaxon:41750	FUNGAL
NCBITaxon:41755	FUNGAL
NCBITaxon:41759	FUNGAL
NCBITaxon:41767	LAND_PLANT
NCBITaxon:41773	LAND_PLANT
NCBITaxon:41776	LAND_PLANT
NCBITaxon:41780	LAND_PLANT
NCBITaxon:41784	LAND_PLANT
NCBITaxon:41786	LAND_PLANT
NCBITaxon:41788	LAND_PLANT
NCBITaxon:41789	LAND_PLANT
NCBITaxon:41793	OTHER_ANIMAL
NCBITaxon:41803	LAND_PLANT
NCBITaxon:41833	FUNGAL
NCBITaxon:41834	LAND_PLANT
NCBITaxon:41835	LAND_PLANT
NCBITaxon:41836	LAND_PLANT
NCBITaxon:41839	LAND_PLANT
NCBITaxon:41844	LAND_PLANT
NCBITaxon:41847	LAND_PLANT
NCBITaxon:41848	LAND_PLANT
NCBITaxon:41875	GREEN_ALGAL
NCBITaxon:41880	GREEN_ALGAL
NCBITaxon:41886	GREEN_ALGAL
NCBITaxon:41888	GREEN_ALGAL
NCBITaxon:41894	LAND_PLANT
NCBITaxon:41899	OTHER_BACTERIAL
NCBITaxon:41900	FUNGAL
NCBITaxon:41901	FUNGAL
NCBITaxon:41912	LAND_PLANT
NCBITaxon:41913	LAND_PLANT
NCBITaxon:41914	LAND_PLANT
NCBITaxon:41951	ACTINOBACTERIAL
NCBITaxon:41953	DIATOM
NCBITaxon:41955	FUNGAL
NCBITaxon:41956	FUNGAL
NCBITaxon:41959	FUNGAL
NCBITaxon:41962	LAND_PLANT
NCBITaxon:41964	LAND_PLANT
NCBITaxon:41971	LAND_PLANT
NCBITaxon:41972	LAND_PLANT
NCBITaxon:41984	FUNGAL
NCBITaxon:41986	ACTINOBACTERIAL
NCBITaxon:41992	LAND_PLANT
NCBITaxon:41994	LAND_PLANT
NCBITaxon:42017	RED_ALGAL
NCBITaxon:42024	RED_ALGAL
NCBITaxon:42037	LAND_PLANT
NCBITaxon:42038	LAND_PLANT
NCBITaxon:42039	LAND_PLANT
NCBITaxon:42042	LAND_PLANT
NCBITaxon:42043	LAND_PLANT
NCBITaxon:42053	LAND_PLANT
NCBITaxon:42064	LAND_PLANT
NCBITaxon:42079	LAND_PLANT
NCBITaxon:42190	OTHER_BACTERIAL
NCBITaxon:42192	MOLLUSK
NCBITaxon:42195	LAND_PLANT
NCBITaxon:42197	ACTINOBACTERIAL
NCBITaxon:42198	ACTINOBACTERIAL
NCBITaxon:42207	LAND_PLANT
NCBITaxon:42229	LAND_PLANT
NCBITaxon:42234	ACTINOBACTERIAL
NCBITaxon:42235	ACTINOBACTERIAL
NCBITaxon:42236	ACTINOBACTERIAL
NCBITaxon:42237	ACTINOBACTERIAL
NCBITaxon:42238	ACTINOBACTERIAL
NCBITaxon:42239	ACTINOBACTERIAL
NCBITaxon:42249	FUNGAL
NCBITaxon:42251	FUNGAL
NCBITaxon:42256	ACTINOBACTERIAL
NCBITaxon:42303	FUNGAL
NCBITaxon:42305	FUNGAL
NCBITaxon:42308	FUNGAL
NCBITaxon:42328	LAND_PLANT
NCBITaxon:42329	LAND_PLANT
NCBITaxon:42331	LAND_PLANT
NCBITaxon:42332	LAND_PLANT
NCBITaxon:42336	LAND_PLANT
NCBITaxon:42337	LAND_PLANT
NCBITaxon:42345	LAND_PLANT
NCBITaxon:42360	FUNGAL
NCBITaxon:42361	FUNGAL
NCBITaxon:42367	FUNGAL
NCBITaxon:42368	FUNGAL
NCBITaxon:42370	FUNGAL
NCBITaxon:42371	FUNGAL
NCBITaxon:42375	FUNGAL
NCBITaxon:42394	OTHER_ANIMAL
NCBITaxon:42397	OTHER_ANIMAL
NCBITaxon:42439	LAND_PLANT
NCBITaxon:42458	FUNGAL
NCBITaxon:42464	FUNGAL
NCBITaxon:42465	FUNGAL
NCBITaxon:42673	FUNGAL
NCBITaxon:42676	FUNGAL
NCBITaxon:42677	FUNGAL
NCBITaxon:42684	ACTINOBACTERIAL
NCBITaxon:42696	GREEN_ALGAL
NCBITaxon:42742	FUNGAL
NCBITaxon:42747	FUNGAL
NCBITaxon:42752	MOLLUSK
NCBITaxon:42754	LAND_PLANT
NCBITaxon:42755	LAND_PLANT
NCBITaxon:42756	CHORDATE
NCBITaxon:42794	RED_ALGAL
NCBITaxon:42881	ACTINOBACTERIAL
NCBITaxon:42895	OTHER_BACTERIAL
NCBITaxon:43049	FUNGAL
NCBITaxon:43067	LAND_PLANT
NCBITaxon:43068	LAND_PLANT
NCBITaxon:43069	LAND_PLANT
NCBITaxon:43070	LAND_PLANT
NCBITaxon:43071	LAND_PLANT
NCBITaxon:43073	LAND_PLANT
NCBITaxon:43104	LAND_PLANT
NCBITaxon:43142	OTHER_EUKARYOTIC
NCBITaxon:43153	LAND_PLANT
NCBITaxon:43166	LAND_PLANT
NCBITaxon:43168	LAND_PLANT
NCBITaxon:43171	LAND_PLANT
NCBITaxon:43174	LAND_PLANT
NCBITaxon:43178	LAND_PLANT
NCBITaxon:43190	LAND_PLANT
NCBITaxon:43195	LAND_PLANT
NCBITaxon:43198	LAND_PLANT
NCBITaxon:43199	LAND_PLANT
NCBITaxon:43200	LAND_PLANT
NCBITaxon:43207	LAND_PLANT
NCBITaxon:43208	LAND_PLANT
NCBITaxon:43216	FUNGAL
NCBITaxon:43231	FUNGAL
NCBITaxon:43233	LAND_PLANT
NCBITaxon:43265	FUNGAL
NCBITaxon:43335	LAND_PLANT
NCBITaxon:43355	ACTINOBACTERIAL
NCBITaxon:43356	ACTINOBACTERIAL
NCBITaxon:43364	LAND_PLANT
NCBITaxon:43365	LAND_PLANT
NCBITaxon:43366	LAND_PLANT
NCBITaxon:43367	LAND_PLANT
NCBITaxon:43385	OTHER_ANIMAL
NCBITaxon:43445	LAND_PLANT
NCBITaxon:43446	LAND_PLANT
NCBITaxon:43461	LAND_PLANT
NCBITaxon:43462	LAND_PLANT
NCBITaxon:43471	CHORDATE
NCBITaxon:43472	CHORDATE
NCBITaxon:43485	LAND_PLANT
NCBITaxon:43486	LAND_PLANT
NCBITaxon:43488	LAND_PLANT
NCBITaxon:43493	LAND_PLANT
NCBITaxon:43495	LAND_PLANT
NCBITaxon:43500	LAND_PLANT
NCBITaxon:43501	LAND_PLANT
NCBITaxon:43503	LAND_PLANT
NCBITaxon:43514	CHORDATE
NCBITaxon:43521	LAND_PLANT
NCBITaxon:43522	LAND_PLANT
NCBITaxon:43525	LAND_PLANT
NCBITaxon:43526	LAND_PLANT
NCBITaxon:43536	LAND_PLANT
NCBITaxon:43537	LAND_PLANT
NCBITaxon:43545	LAND_PLANT
NCBITaxon:43555	LAND_PLANT
NCBITaxon:43558	CHORDATE
NCBITaxon:43573	LAND_PLANT
NCBITaxon:43574	LAND_PLANT
NCBITaxon:43575	LAND_PLANT
NCBITaxon:43655	OTHER_BACTERIAL
NCBITaxon:43656	OTHER_BACTERIAL
NCBITaxon:43657	OTHER_BACTERIAL
NCBITaxon:43658	OTHER_BACTERIAL
NCBITaxon:43659	OTHER_BACTERIAL
NCBITaxon:43662	OTHER_BACTERIAL
NCBITaxon:43676	ACTINOBACTERIAL
NCBITaxon:43696	OTHER_EUKARYOTIC
NCBITaxon:43706	LAND_PLANT
NCBITaxon:43707	LAND_PLANT
NCBITaxon:43708	LAND_PLANT
NCBITaxon:43709	LAND_PLANT
NCBITaxon:43711	LAND_PLANT
NCBITaxon:43713	LAND_PLANT
NCBITaxon:43714	LAND_PLANT
NCBITaxon:43715	LAND_PLANT
NCBITaxon:43717	LAND_PLANT
NCBITaxon:43719	LAND_PLANT
NCBITaxon:43721	LAND_PLANT
NCBITaxon:43722	LAND_PLANT
NCBITaxon:43723	LAND_PLANT
NCBITaxon:43725	LAND_PLANT
NCBITaxon:43726	LAND_PLANT
NCBITaxon:43727	LAND_PLANT
NCBITaxon:43729	LAND_PLANT
NCBITaxon:43731	LAND_PLANT
NCBITaxon:43759	ACTINOBACTERIAL
NCBITaxon:43767	ACTINOBACTERIAL
NCBITaxon:43768	ACTINOBACTERIAL
NCBITaxon:43769	ACTINOBACTERIAL
NCBITaxon:43782	LAND_PLANT
NCBITaxon:43850	LAND_PLANT
NCBITaxon:43851	LAND_PLANT
NCBITaxon:43855	LAND_PLANT
NCBITaxon:43856	LAND_PLANT
NCBITaxon:43872	LAND_PLANT
NCBITaxon:43875	LAND_PLANT
NCBITaxon:43879	LAND_PLANT
NCBITaxon:43887	LAND_PLANT
NCBITaxon:43890	LAND_PLANT
NCBITaxon:43891	LAND_PLANT
NCBITaxon:43894	LAND_PLANT
NCBITaxon:43895	LAND_PLANT
NCBITaxon:43896	LAND_PLANT
NCBITaxon:43897	LAND_PLANT
NCBITaxon:43907	LAND_PLANT
NCBITaxon:43925	OTHER_STRAMENOPILE
NCBITaxon:43982	FUNGAL
NCBITaxon:43987	FUNGAL
NCBITaxon:43988	CYANOBACTERIAL
NCBITaxon:44015	LAND_PLANT
NCBITaxon:44016	LAND_PLANT
NCBITaxon:44056	OTHER_STRAMENOPILE
NCBITaxon:44058	OTHER_STRAMENOPILE
NCBITaxon:44061	ACTINOBACTERIAL
NCBITaxon:44103	ACTINOBACTERIAL
NCBITaxon:44115	FUNGAL
NCBITaxon:44155	OTHER_BACTERIAL
NCBITaxon:44249	OTHER_BACTERIAL
NCBITaxon:44250	OTHER_BACTERIAL
NCBITaxon:44284	OTHER_BACTERIAL
NCBITaxon:44314	CHORDATE
NCBITaxon:44442	FUNGAL
NCBITaxon:44451	OTHER_STRAMENOPILE
NCBITaxon:44452	HAPTOPHYTE
NCBITaxon:44456	LAND_PLANT
NCBITaxon:44471	CYANOBACTERIAL
NCBITaxon:44479	LAND_PLANT
NCBITaxon:44586	LAND_PLANT
NCBITaxon:44588	LAND_PLANT
NCBITaxon:44597	MOLLUSK
NCBITaxon:44606	FUNGAL
NCBITaxon:44609	FUNGAL
NCBITaxon:44624	FUNGAL
NCBITaxon:44625	FUNGAL
NCBITaxon:44649	GREEN_ALGAL
NCBITaxon:44653	GREEN_ALGAL
NCBITaxon:44664	OTHER_ANIMAL
NCBITaxon:44674	OTHER_BACTERIAL
NCBITaxon:44681	LAND_PLANT
NCBITaxon:44682	LAND_PLANT
NCBITaxon:44683	LAND_PLANT
NCBITaxon:44684	LAND_PLANT
NCBITaxon:44685	LAND_PLANT
NCBITaxon:44689	OTHER_EUKARYOTIC
NCBITaxon:44745	GREEN_ALGAL
NCBITaxon:44822	CYANOBACTERIAL
NCBITaxon:44823	CYANOBACTERIAL
NCBITaxon:44924	CNIDARIAN
NCBITaxon:44925	CNIDARIAN
NCBITaxon:44929	LAND_PLANT
NCBITaxon:44930	ARCHAEAL
NCBITaxon:44947	LAND_PLANT
NCBITaxon:44964	LAND_PLANT
NCBITaxon:44976	LAND_PLANT
NCBITaxon:44981	LAND_PLANT
NCBITaxon:44982	LAND_PLANT
NCBITaxon:44987	LAND_PLANT
NCBITaxon:45005	LAND_PLANT
NCBITaxon:45007	LAND_PLANT
NCBITaxon:45043	LAND_PLANT
NCBITaxon:45071	OTHER_BACTERIAL
NCBITaxon:45077	LAND_PLANT
NCBITaxon:45090	LAND_PLANT
NCBITaxon:45118	SPONGE
NCBITaxon:45128	SPONGE
NCBITaxon:45130	FUNGAL
NCBITaxon:45131	FUNGAL
NCBITaxon:45132	FUNGAL
NCBITaxon:45133	FUNGAL
NCBITaxon:45134	FUNGAL
NCBITaxon:45144	FUNGAL
NCBITaxon:45148	FUNGAL
NCBITaxon:45151	FUNGAL
NCBITaxon:45153	FUNGAL
NCBITaxon:45154	FUNGAL
NCBITaxon:45157	RED_ALGAL
NCBITaxon:45163	LAND_PLANT
NCBITaxon:45164	LAND_PLANT
NCBITaxon:45171	LAND_PLANT
NCBITaxon:45172	LAND_PLANT
NCBITaxon:45176	LAND_PLANT
NCBITaxon:45181	LAND_PLANT
NCBITaxon:45184	LAND_PLANT
NCBITaxon:45185	LAND_PLANT
NCBITaxon:45189	LAND_PLANT
NCBITaxon:45204	CHORDATE
NCBITaxon:45207	LAND_PLANT
NCBITaxon:45208	LAND_PLANT
NCBITaxon:45209	LAND_PLANT
NCBITaxon:45211	LAND_PLANT
NCBITaxon:45230	FUNGAL
NCBITaxon:45231	FUNGAL
NCBITaxon:45234	FUNGAL
NCBITaxon:45244	FUNGAL
NCBITaxon:45245	FUNGAL
NCBITaxon:45271	FUNGAL
NCBITaxon:45277	FUNGAL
NCBITaxon:45279	FUNGAL
NCBITaxon:45281	FUNGAL
NCBITaxon:45284	FUNGAL
NCBITaxon:45292	FUNGAL
NCBITaxon:45303	FUNGAL
NCBITaxon:45314	LAND_PLANT
NCBITaxon:45318	LAND_PLANT
NCBITaxon:45319	LAND_PLANT
NCBITaxon:45325	LAND_PLANT
NCBITaxon:45339	LAND_PLANT
NCBITaxon:45365	OTHER_STRAMENOPILE
NCBITaxon:45367	OTHER_STRAMENOPILE
NCBITaxon:45371	LAND_PLANT
NCBITaxon:45372	LAND_PLANT
NCBITaxon:45385	LAND_PLANT
NCBITaxon:45386	LAND_PLANT
NCBITaxon:45393	OTHER_BACTERIAL
NCBITaxon:45398	ACTINOBACTERIAL
NCBITaxon:45399	ACTINOBACTERIAL
NCBITaxon:45434	FUNGAL
NCBITaxon:45451	LAND_PLANT
NCBITaxon:45465	OTHER_BACTERIAL
NCBITaxon:45513	FUNGAL
NCBITaxon:45619	LAND_PLANT
NCBITaxon:45623	CHORDATE
NCBITaxon:45667	OTHER_BACTERIAL
NCBITaxon:45668	OTHER_BACTERIAL
NCBITaxon:45677	OTHER_BACTERIAL
NCBITaxon:45683	LAND_PLANT
NCBITaxon:45687	LAND_PLANT
NCBITaxon:45690	LAND_PLANT
NCBITaxon:45691	LAND_PLANT
NCBITaxon:45692	LAND_PLANT
NCBITaxon:45810	FUNGAL
NCBITaxon:45814	FUNGAL
NCBITaxon:45831	LAND_PLANT
NCBITaxon:45833	LAND_PLANT
NCBITaxon:45834	LAND_PLANT
NCBITaxon:45835	LAND_PLANT
NCBITaxon:45837	LAND_PLANT
NCBITaxon:45838	LAND_PLANT
NCBITaxon:45839	LAND_PLANT
NCBITaxon:45842	LAND_PLANT
NCBITaxon:45843	LAND_PLANT
NCBITaxon:45846	FUNGAL
NCBITaxon:45847	FUNGAL
NCBITaxon:45899	LAND_PLANT
NCBITaxon:45901	LAND_PLANT
NCBITaxon:45902	LAND_PLANT
NCBITaxon:45912	LAND_PLANT
NCBITaxon:45914	LAND_PLANT
NCBITaxon:45916	CYANOBACTERIAL
NCBITaxon:45948	MOLLUSK
NCBITaxon:45949	MOLLUSK
NCBITaxon:45979	ACTINOBACTERIAL
NCBITaxon:45982	LAND_PLANT
NCBITaxon:46029	LAND_PLANT
NCBITaxon:46030	LAND_PLANT
NCBITaxon:46032	LAND_PLANT
NCBITaxon:46034	LAND_PLANT
NCBITaxon:46036	LAND_PLANT
NCBITaxon:46040	LAND_PLANT
NCBITaxon:46052	LAND_PLANT
NCBITaxon:46056	LAND_PLANT
NCBITaxon:46064	LAND_PLANT
NCBITaxon:46066	LAND_PLANT
NCBITaxon:46072	LAND_PLANT
NCBITaxon:46087	LAND_PLANT
NCBITaxon:46090	LAND_PLANT
NCBITaxon:46091	LAND_PLANT
NCBITaxon:46093	LAND_PLANT
NCBITaxon:46094	LAND_PLANT
NCBITaxon:46096	LAND_PLANT
NCBITaxon:46105	LAND_PLANT
NCBITaxon:46112	LAND_PLANT
NCBITaxon:46114	LAND_PLANT
NCBITaxon:46142	LAND_PLANT
NCBITaxon:46147	LAND_PLANT
NCBITaxon:46150	LAND_PLANT
NCBITaxon:46152	LAND_PLANT
NCBITaxon:46161	ACTINOBACTERIAL
NCBITaxon:46165	ACTINOBACTERIAL
NCBITaxon:46179	ACTINOBACTERIAL
NCBITaxon:46180	ACTINOBACTERIAL
NCBITaxon:46182	ACTINOBACTERIAL
NCBITaxon:46190	ACTINOBACTERIAL
NCBITaxon:46220	LAND_PLANT
NCBITaxon:46232	CYANOBACTERIAL
NCBITaxon:46234	CYANOBACTERIAL
NCBITaxon:46246	LAND_PLANT
NCBITaxon:46247	LAND_PLANT
NCBITaxon:46329	LAND_PLANT
NCBITaxon:46332	LAND_PLANT
NCBITaxon:46346	LAND_PLANT
NCBITaxon:46347	LAND_PLANT
NCBITaxon:46348	LAND_PLANT
NCBITaxon:46362	LAND_PLANT
NCBITaxon:46366	LAND_PLANT
NCBITaxon:46367	LAND_PLANT
NCBITaxon:46370	LAND_PLANT
